Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
407.269	09:22:1.269	40.451765696	-3.728560968	-819	3643	-8023	172672	1042332	-413659	0	10081	11533	-0.09999	1.849456	-95.927719	210.761993	236.042084	1000.	600.	1400.	-1.029182	3149.973145	0.150544	2.	1	3	18	112	206540000	23	140	-32	209	58	653843	704079	-37285609	404517666	411674249	-31609967	485055877	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.282944	18	112	21	135	-0.150202	1.853665	0.30352
407.519	09:22:1.519	40.451765696	-3.728560968	-10105	-3269	2797	280320	1042332	-413659	0	10081	11533	-0.071627	1.980441	-267.827515	27.382135	292.863525	1000.	600.	1400.	3.275652	2852.300781	0.019559	2.	1	3	18	112	206540250	19	141	-48	206	62	653867	704103	-37285547	404517654	411674240	-31609915	485055891	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.248589	18	112	19	141	-0.189062	1.982383	0.308067
407.769	09:22:1.769	40.451765696	-3.728560968	-9646	-1605	-2808	250240	952652	-404980	0	10341	11424	-0.071627	1.980441	-267.827515	27.382135	292.863525	1000.	600.	1400.	3.275652	2852.300781	0.019559	2.	1	3	18	112	206540750	18	142	-79	184	66	653935	704171	-37285427	404517614	411674211	-31609816	485055932	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.248589	18	112	19	141	-0.214981	2.0649	0.292345
408.019	09:22:2.019	40.451757737	-3.728537413	-4252	-1697	-3064	398720	903095	-528567	0	10458	11351	-0.064605	2.078246	-80.418587	-109.544228	279.914368	1000.	600.	1400.	2.98276	2890.421143	-0.078246	2.	1	3	18	112	206540750	18	142	-79	184	66	653935	704171	-37285427	404517614	411674211	-31609816	485055932	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.039375	18	112	19	141	-0.25888	2.146388	0.267177
408.269	09:22:2.269	40.451754884	-3.728532665	-5257	2828	-6290	222336	903095	-528567	0	10458	11351	-0.064605	2.078246	-80.418587	-109.544228	279.914368	1000.	600.	1400.	2.98276	2890.421143	-0.078246	2.	1	3	18	112	206541000	19	142	-94	167	83	653989	704224	-37285374	404517587	411674192	-31609772	485055958	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.039375	18	112	19	141	-0.296532	2.225642	0.230557
408.519	09:22:2.519	40.451754884	-3.728532665	-13236	1633	-7557	-40192	680952	-747340	0	10660	11173	-0.060707	2.064471	77.867508	-90.259079	256.828949	1000.	600.	1400.	0.602919	3044.824219	-0.064471	2.	1	3	18	112	206541500	26	143	-118	140	107	654179	704415	-37285281	404517526	411674152	-31609698	485056021	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.115482	18	112	19	141	-0.291972	2.209105	0.208213
408.769	09:22:2.769	40.451748184	-3.728523630	-9756	3014	82	-111104	680630	-795346	0	10757	11073	-0.060707	2.064471	77.867508	-90.259079	256.828949	1000.	600.	1400.	0.602919	3044.824219	-0.064471	2.	1	3	18	112	206541750	25	144	-116	155	110	654271	704507	-37285236	404517491	411674129	-31609661	485056056	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.656616	18	112	19	141	-0.272768	2.18593	0.211215
409.019	09:22:3.019	40.451744881	-3.728518877	-11920	5083	5783	-50816	601911	-905695	0	10849	10984	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206542000	27	144	-106	161	106	654333	704569	-37285188	404517458	411674105	-31609623	485056087	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.656616	18	112	19	141	-0.278281	2.159986	0.224532
409.269	09:22:3.269	40.451741849	-3.728513892	-16926	5785	1187	-28416	713379	-775694	0	10962	10893	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206542250	27	146	-102	167	99	654435	704671	-37285139	404517428	411674086	-31609583	485056119	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.656616	18	112	19	141	-0.275156	2.176752	0.227716
409.519	09:22:3.519	40.451741849	-3.728513892	-3237	7210	-903	12544	781277	-807881	0	11078	10802	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206542500	26	146	-88	175	115	654535	704771	-37285087	404517396	411674066	-31609541	485056152	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.656616	18	112	27	146	-0.292166	2.187152	0.240284
409.769	09:22:3.769	40.451738638	-3.728508786	-4936	1955	-1114	8064	757100	-726737	0	11189	10710	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206542500	26	146	-88	175	115	654535	704771	-37285087	404517396	411674066	-31609541	485056152	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.656616	18	112	27	146	-0.295683	2.195032	0.230907
410.019	09:22:4.019	40.451735607	-3.728503682	-6080	-2624	-4281	67840	766642	-776527	0	11299	10615	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206543000	24	148	-106	163	108	654721	704957	-37284987	404517330	411674022	-31609460	485056220	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.139194	18	112	27	146	-0.274768	2.237899	0.218295
410.269	09:22:4.269	40.451735607	-3.728503682	-9799	1130	-1414	13696	702880	-753345	0	11406	10519	-0.058773	2.014267	96.130371	-19.973421	245.517334	1000.	600.	1400.	0.366662	3121.759766	-0.014267	2.	1	3	18	112	206543250	24	148	-109	150	112	654829	705065	-37284937	404517297	411674001	-31609420	485056255	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.139194	18	112	27	146	-0.315578	2.279488	0.213021
410.519	09:22:4.519	40.451725248	-3.728489183	-11326	-3761	3784	144256	723175	-784764	0	11502	10419	-0.056135	2.019246	10.514259	-26.944876	236.814209	1000.	600.	1400.	2.397373	3020.499023	-0.019246	2.	1	3	18	112	206543250	24	148	-109	150	112	654829	705065	-37284937	404517297	411674001	-31609420	485056255	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.139194	18	112	27	146	-0.322312	2.322202	0.206024
410.769	09:22:4.769	40.451721671	-3.728484899	-6788	857	-4753	45440	713125	-816654	0	11597	10317	-0.056135	2.019246	10.514259	-26.944876	236.814209	1000.	600.	1400.	2.397373	3020.499023	-0.019246	2.	1	3	18	112	206543750	27	149	-120	144	114	655018	705254	-37284849	404517226	411673953	-31609350	485056325	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.139194	18	112	27	146	-0.324711	2.352995	0.192466
411.019	09:22:5.019	40.451718188	-3.728480144	-5779	213	-545	118016	658541	-855188	0	11699	10218	-0.057133	2.035704	-35.643578	-49.98579	228.666183	1000.	600.	1400.	2.253245	2943.250977	-0.035704	2.	1	3	18	112	206544000	28	150	-125	139	125	655147	705383	-37284801	404517191	411673932	-31609311	485056362	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.60318	18	112	27	146	-0.343132	2.399542	0.164764
411.269	09:22:5.269	40.451714430	-3.728475976	-15265	6434	4025	122496	634566	-850572	0	11793	10113	-0.057133	2.035704	-35.643578	-49.98579	228.666183	1000.	600.	1400.	2.253245	2943.250977	-0.035704	2.	1	3	18	112	206544250	25	149	-120	124	133	655284	705520	-37284759	404517154	411673910	-31609278	485056401	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.60318	18	112	27	146	-0.349587	2.448819	0.147618
411.519	09:22:5.519	40.451710674	-3.728471690	-16754	6200	-265	169344	558696	-877189	0	11874	10011	-0.058853	2.037926	-7.009506	-53.096008	217.513855	1000.	600.	1400.	2.363121	2957.635986	-0.037926	2.	1	3	18	112	206544500	27	149	-137	120	120	655356	705592	-37284716	404517116	411673882	-31609244	485056437	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.145569	18	112	27	146	-0.349587	2.448819	0.147618
411.769	09:22:5.769	40.451706283	-3.728467986	-19970	2663	2694	105728	531640	-984111	0	11962	9884	-0.058853	2.037926	-7.009506	-53.096008	217.513855	1000.	600.	1400.	2.363121	2957.635986	-0.037926	2.	1	3	18	112	206544750	27	148	-154	102	138	655423	705659	-37284679	404517072	411673849	-31609215	485056476	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.066799	18	112	27	146	-0.366418	2.533645	0.124297
412.019	09:22:6.019	40.451701709	-3.728464635	-2969	5205	-2808	25984	491865	-1011880	0	12038	9750	-0.06221	2.029	-65.875053	-40.599728	209.262283	1000.	600.	1400.	0.9413	2902.961426	-0.029	2.	1	3	18	112	206544750	27	148	-154	102	138	655423	705659	-37284679	404517072	411673849	-31609215	485056476	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.066799	18	112	27	146	-0.363385	2.579286	0.106449
412.269	09:22:6.269	40.451701709	-3.728464635	-12834	3463	-3962	82304	387325	-985584	0	12105	9624	-0.06221	2.029	-65.875053	-40.599728	209.262283	1000.	600.	1400.	0.9413	2902.961426	-0.029	2.	1	3	18	112	206545250	26	146	-137	91	136	655471	705707	-37284614	404516983	411673777	-31609165	485056547	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.066799	18	112	27	146	-0.385807	2.595934	0.104766
412.519	09:22:6.519	40.451701709	-3.728464635	-1571	3541	740	-137856	387325	-985584	0	12105	9624	-0.068041	2.044929	-27.298927	-62.900307	197.637405	1000.	600.	1400.	0.070001	2907.707764	-0.044929	2.	1	3	18	112	206545500	26	146	-147	92	135	655508	705744	-37284584	404516938	411673742	-31609142	485056583	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.34948	18	112	27	146	-0.402583	2.568183	0.130875
412.769	09:22:6.769	40.451688795	-3.728455297	-1978	2921	1717	-14464	408645	-933183	0	12237	9381	-0.068041	2.044929	-27.298927	-62.900307	197.637405	1000.	600.	1400.	0.070001	2907.707764	-0.044929	2.	1	3	18	112	206545500	26	146	-147	92	135	655508	705744	-37284584	404516938	411673742	-31609142	485056583	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.34948	18	112	27	146	-0.377809	2.583714	0.114388
413.019	09:22:7.019	40.451688795	-3.728455297	-479	321	-2843	38272	408645	-933183	0	12237	9381	-0.075811	2.036617	62.441826	-51.263191	184.125015	1000.	600.	1400.	1.044452	2995.523438	-0.036617	2.	1	3	18	112	206545750	23	145	-131	108	131	655576	705812	-37284553	404516897	411673711	-31609118	485056620	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.00502	18	112	27	146	-0.364858	2.584265	0.124831
413.269	09:22:7.269	40.451680550	-3.728448486	-3194	5649	-623	53888	460679	-956143	0	12384	9148	-0.075811	2.036617	62.441826	-51.263191	184.125015	1000.	600.	1400.	1.044452	2995.523438	-0.036617	2.	1	3	18	112	206546250	24	143	-149	102	122	655651	705887	-37284485	404516815	411673647	-31609064	485056689	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.00502	18	112	27	146	-0.354967	2.583988	0.116837
413.519	09:22:7.519	40.451676156	-3.728445136	-5113	-448	-2190	143616	460679	-956143	0	12384	9148	-0.075811	2.036617	62.441826	-51.263191	184.125015	1000.	600.	1400.	1.044452	2995.523438	-0.036617	2.	1	3	18	112	206546500	27	143	-143	102	132	655666	705902	-37284451	404516771	411673611	-31609037	485056723	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.00502	18	112	24	143	-0.381487	2.650373	0.09926
413.769	09:22:7.769	40.451676156	-3.728445136	-11924	-1527	-2283	93440	427276	-964574	0	12524	8900	-0.075811	2.036617	62.441826	-51.263191	184.125015	1000.	600.	1400.	1.044452	2995.523438	-0.036617	2.	1	3	18	112	206546500	27	143	-143	102	132	655666	705902	-37284451	404516771	411673611	-31609037	485056723	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.048264	18	112	24	143	-0.388232	2.702704	0.066761
414.019	09:22:8.019	40.451667453	-3.728439500	-4769	-2059	5135	209536	390200	-967470	0	12574	8786	-0.104487	2.022858	60.606003	-32.001068	168.191681	1000.	600.	1400.	3.001734	2996.933838	-0.022858	2.	1	3	18	112	206547000	23	141	-164	65	130	655698	705934	-37284395	404516684	411673539	-31608995	485056791	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.048264	18	112	24	143	-0.397274	2.795595	0.019756
414.269	09:22:8.269	40.451663232	-3.728437449	-4218	-2293	-2219	175488	335921	-1014985	0	12624	8659	-0.104487	2.022858	60.606003	-32.001068	168.191681	1000.	600.	1400.	3.001734	2996.933838	-0.022858	2.	1	3	18	112	206547250	18	140	-159	51	142	655782	706018	-37284374	404516642	411673509	-31608979	485056829	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.048264	18	112	24	143	-0.419438	2.863022	-0.000482
414.519	09:22:8.519	40.451658740	-3.728435514	-4812	-1478	-4154	88448	284864	-1026430	0	12667	8527	-0.137264	2.005129	-9.703636	-7.180405	165.457901	1000.	600.	1400.	2.817641	2948.604736	-0.005129	2.	1	3	18	112	206547500	18	138	-170	43	143	655793	706029	-37284355	404516597	411673472	-31608965	485056863	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.048264	18	112	24	143	-0.429591	2.893231	-0.013039
414.769	09:22:8.769	40.451654154	-3.728434049	-4362	-5879	504	250752	284864	-1026430	0	12667	8527	-0.137264	2.005129	-9.703636	-7.180405	165.457901	1000.	600.	1400.	2.817641	2948.604736	-0.005129	2.	1	3	18	112	206547750	20	136	-176	29	139	655740	705976	-37284340	404516551	411673430	-31608954	485056893	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.048264	18	112	24	143	-0.407524	2.990671	-0.062542
415.019	09:22:9.019	40.451649475	-3.728433173	-18070	-3288	691	281472	152534	-1144434	0	12720	8260	-0.24669	2.022279	-92.864037	-31.190634	162.752121	1000.	600.	1400.	4.541175	2838.831055	-0.022279	2.	1	3	18	112	206547750	20	136	-176	29	139	655740	705976	-37284340	404516551	411673430	-31608954	485056893	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.414478	18	112	24	143	-0.407907	3.125305	-0.099812
415.269	09:22:9.269	40.451644791	-3.728433005	-6965	-2805	-5971	867968	154117	-1144104	0	12723	8137	-0.24669	2.022279	-92.864037	-31.190634	162.752121	1000.	600.	1400.	4.541175	2838.831055	-0.022279	2.	1	3	18	112	206548250	23	135	-174	-43	139	655736	705972	-37284330	404516457	411673350	-31608950	485056961	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.414478	18	112	24	143	-0.404886	3.351466	-0.172216
415.519	09:22:9.519	40.451644791	-3.728433005	-11187	-1483	3618	384768	-170590	-1024253	0	12672	8014	-0.261384	2.072234	-79.870224	-101.127815	147.817841	1000.	600.	1400.	3.900492	2767.253174	-0.072234	2.	1	3	17	115	206548500	22	134	-122	-128	89	655679	705915	-37284354	404516416	411673312	-31608972	485056984	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.830719	18	112	23	135	-0.314842	3.830674	-0.349726
415.769	09:22:9.769	40.451637187	-3.728438937	-9244	1784	1599	-47488	-170590	-1024253	0	12672	8014	-0.261384	2.072234	-79.870224	-101.127815	147.817841	1000.	600.	1400.	3.900492	2767.253174	-0.072234	2.	1	3	17	115	206548500	22	134	-122	-128	89	655679	705915	-37284354	404516416	411673312	-31608972	485056984	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.830719	18	112	23	135	-0.31211	3.73	-0.368735
416.019	09:22:10.019	40.451633829	-3.728442792	-1394	321	-6162	-336512	-757355	-678872	0	12511	7819	-0.152817	2.054761	109.243393	-76.66597	126.226318	1000.	600.	1400.	-2.58467	2959.132324	-0.054761	2.	1	3	18	112	206549000	24	134	-117	-143	84	655651	705886	-37284427	404516348	411673252	-31609037	485057027	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.219368	18	112	23	135	-0.342392	3.563999	-0.329478
416.269	09:22:10.269	40.451630293	-3.728446292	-6171	1199	318	-136192	-786417	-667237	0	12430	7720	-0.152817	2.054761	109.243393	-76.66597	126.226318	1000.	600.	1400.	-2.58467	2959.132324	-0.054761	2.	1	3	18	112	206549250	23	135	-134	-128	88	655606	705842	-37284462	404516312	411673219	-31609068	485057048	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.219368	18	112	23	135	-0.358431	3.474196	-0.310111
416.519	09:22:10.519	40.451626312	-3.728449079	-12063	6151	2031	-254464	-836050	-701180	0	12365	7621	-0.118919	2.031714	36.048889	-44.399548	114.223633	1000.	600.	1400.	-2.35052	2906.063232	-0.031714	2.	1	3	18	112	206549500	23	135	-145	-101	100	655571	705807	-37284490	404516272	411673183	-31609093	485057072	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.219368	18	112	23	135	-0.394316	3.349547	-0.279387
416.769	09:22:10.769	40.451621974	-3.728451273	-3141	3331	-1291	-121600	-644494	-864495	0	12318	7489	-0.118919	2.031714	36.048889	-44.399548	114.223633	1000.	600.	1400.	-2.35052	2906.063232	-0.031714	2.	1	3	18	112	206549750	23	135	-159	-83	111	655496	705732	-37284512	404516229	411673141	-31609114	485057097	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.343357	18	112	23	135	-0.409611	3.299457	-0.230569
417.019	09:22:11.019	40.451617368	-3.728452992	-19348	1062	-4753	-17920	-490113	-877091	0	12281	7356	-0.096201	2.033326	36.048889	-46.656273	104.013535	1000.	600.	1400.	1.337283	2893.606201	-0.033326	2.	1	3	17	117	206550000	23	134	-161	-59	118	655352	705588	-37284529	404516183	411673094	-31609129	485057118	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.343357	18	112	23	135	-0.399891	3.361555	-0.224185
417.269	09:22:11.269	40.451613396	-3.728454247	-15174	574	4182	41600	-470806	-899760	0	12253	7237	-0.096201	2.033326	36.048889	-46.656273	104.013535	1000.	600.	1400.	1.337283	2893.606201	-0.033326	2.	1	3	17	117	206550000	23	134	-161	-59	118	655352	705588	-37284529	404516183	411673094	-31609129	485057118	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.343357	18	112	23	135	-0.409024	3.404147	-0.236639
417.519	09:22:11.519	40.451609331	-3.728455972	-11556	3307	-6226	210048	-500483	-878096	0	12216	7133	-0.096201	2.033326	36.048889	-46.656273	104.013535	1000.	600.	1400.	1.337283	2893.606201	-0.033326	2.	1	3	17	117	206550500	18	131	-149	-78	128	655279	705515	-37284559	404516103	411673021	-31609159	485057168	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.994621	18	112	17	132	-0.396294	3.476776	-0.259956
417.769	09:22:11.769	40.451609331	-3.728455972	-7496	-1907	465	110208	-442608	-893852	0	12174	7017	-0.096201	2.033326	36.048889	-46.656273	104.013535	1000.	600.	1400.	1.337283	2893.606201	-0.033326	2.	1	3	17	117	206550750	18	130	-149	-99	125	655294	705530	-37284581	404516063	411672988	-31609179	485057197	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.994621	18	112	17	132	-0.382248	3.554008	-0.271735
418.019	09:22:12.019	40.451609331	-3.728455972	-15916	-609	1678	161024	-441167	-913843	0	12121	6904	-0.071707	1.970871	-102.40078	40.781139	114.293076	1000.	600.	1400.	3.205256	2852.498779	0.029129	2.	1	3	17	117	206550750	18	130	-149	-99	125	655294	705530	-37284581	404516063	411672988	-31609179	485057197	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.086838	18	112	17	132	-0.34769	3.632921	-0.304526
418.269	09:22:12.269	40.451597303	-3.728463389	-7535	-170	-4227	231808	-531149	-902194	0	12057	6780	-0.071707	1.970871	-102.40078	40.781139	114.293076	1000.	600.	1400.	3.205256	2852.498779	0.029129	2.	1	3	17	117	206551250	20	129	-143	-121	103	655295	705530	-37284634	404515982	411672920	-31609227	485057252	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.086838	18	112	17	132	-0.344492	3.708523	-0.32623
418.519	09:22:12.519	40.451597303	-3.728463389	-11326	2536	-422	136960	-625547	-842946	0	11985	6674	-0.071707	1.970871	-102.40078	40.781139	114.293076	1000.	600.	1400.	3.205256	2852.498779	0.029129	2.	1	3	17	117	206551250	20	129	-143	-121	103	655295	705530	-37284634	404515982	411672920	-31609227	485057252	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.753567	18	112	17	132	-0.332084	3.748535	-0.353793
418.769	09:22:12.769	40.451589779	-3.728470738	-13964	3	1349	2560	-731041	-788392	0	11898	6570	-0.071707	1.970871	-102.40078	40.781139	114.293076	1000.	600.	1400.	3.205256	2852.498779	0.029129	2.	1	3	17	117	206551750	24	131	-127	-161	85	655258	705494	-37284707	404515907	411672854	-31609293	485057299	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.753567	18	112	17	132	-0.324579	3.795988	-0.382646
