Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
475.991	07:40:54.991	40.451800487	-3.728215217	-18065	-2664	3180	222080	332619	-863425	0	17639	10456	0.	1.964854	158.751007	49.204231	-265.388245	1000.	600.	1400.	1.406359	2742.356201	0.035146	2.	1	3	9	214	200473250	44	295	-130	64	117	650810	701045	-37282152	404518014	411674346	-31607009	485055587	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.151735,0.367334	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.147598	1	5	0	30	200473250	2382	1	186	650810	1520	447815922	43825111	3	0.109296	2.791685	-0.173545
476.241	07:40:55.241	40.451792760	-3.728211949	-13844	-1449	2193	141696	298937	-982917	0	17666	10350	0.	1.907129	135.123734	130.019836	-245.040543	1000.	600.	1400.	0.483122	2819.545654	0.092871	2.	1	3	9	214	200473750	40	297	-147	17	121	650777	701013	-37282119	404517937	411674279	-31606984	485055642	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.151735,0.367334	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.147598	1	5	0	30	200473750	2382	-4	190	650777	1646	447815836	43825138	3	0.111588	2.907404	-0.16334
476.491	07:40:55.491	40.451792760	-3.728211949	-2471	-1722	548	151808	206398	-992054	0	17669	10326	0.	1.907129	135.123734	130.019836	-245.040543	1000.	600.	1400.	0.483122	2819.545654	0.092871	2.	1	3	9	214	200473750	40	297	-147	17	121	650777	701013	-37282119	404517937	411674279	-31606984	485055642	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.119167,0.348893	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.14848	1	5	0	30	200473750	2382	-4	190	650777	1646	447815836	43825138	3	0.136714	2.964792	-0.154544
476.741	07:40:55.741	40.451784207	-3.728211149	-5812	-2029	-4846	246016	-56969	-966275	0	17678	10101	0.	1.885523	-4.374981	160.268188	-211.731018	1000.	600.	1400.	-2.257185	2743.475342	0.114477	2.	1	3	9	214	200474000	43	298	-149	3	121	650801	701037	-37282114	404517894	411674244	-31606982	485055675	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.109129,0.338625	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.149328	1	5	0	30	200474250	2382	-8	190	650769	1747	447815741	43825144	3	0.122831	3.003895	-0.161063
476.991	07:40:55.991	40.451784207	-3.728211149	1037	3658	-392	106496	-125980	-961648	0	17677	9976	0.	1.885523	-4.374981	160.268188	-211.731018	1000.	600.	1400.	-2.257185	2743.475342	0.114477	2.	1	3	9	214	200474500	49	302	-153	-8	112	650802	701038	-37282113	404517807	411674171	-31606985	485055737	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.109129,0.338625	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.149328	1	5	0	30	200474250	2382	-8	190	650769	1747	447815741	43825144	3	0.114836	2.99592	-0.159229
477.241	07:40:56.241	40.451779791	-3.728211337	-7535	3916	-2906	-103040	-121383	-979022	0	17676	9848	0.	1.865946	30.612946	187.675354	-175.078354	1000.	600.	1400.	-3.93803	2842.405518	0.134054	2.	1	3	9	214	200474500	49	302	-153	-8	112	650802	701038	-37282113	404517807	411674171	-31606985	485055737	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.099129,0.361473	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.15012	1	5	0	30	200474500	2382	-13	189	650802	1776	447815692	43825142	3	0.111114	2.980774	-0.172984
477.491	07:40:56.491	40.451775287	-3.728211289	-3433	5170	-2519	-67328	-39515	-1000167	0	17687	9718	0.	1.865946	30.612946	187.675354	-175.078354	1000.	600.	1400.	-3.93803	2842.405518	0.134054	2.	1	3	9	214	200474750	40	303	-158	7	111	650845	701081	-37282112	404517762	411674136	-31606987	485055773	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.099129,0.361473	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.15012	1	5	0	30	200474750	2382	-18	192	650845	1767	447815642	43825142	3	0.09672	2.965389	-0.185422
477.741	07:40:56.741	40.451766285	-3.728210248	-4783	5951	-3594	-42112	-152493	-1007089	0	17695	9589	0.	1.87004	-53.727627	181.94458	-134.325027	1000.	600.	1400.	-2.409293	2793.112061	0.12996	2.	1	3	9	214	200475250	49	306	-168	1	112	650918	701154	-37282102	404517672	411674064	-31606983	485055844	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.081503,0.335547	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.150937	1	5	0	30	200475250	2382	-24	200	650918	1753	447815542	43825150	3	0.090106	2.938249	-0.178613
477.991	07:40:56.991	40.451766285	-3.728210248	-7515	3585	-3250	-111360	-52601	-1016631	0	17705	9457	0.	1.87004	-53.727627	181.94458	-134.325027	1000.	600.	1400.	-2.409293	2793.112061	0.12996	2.	1	3	9	214	200475500	44	307	-162	26	109	650968	701204	-37282098	404517625	411674028	-31606982	485055882	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.061121,0.362536	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.151703	1	5	0	30	200475250	2382	-24	200	650918	1753	447815542	43825150	3	0.10027	2.966599	-0.166569
478.241	07:40:57.241	40.451761603	-3.728209844	-7018	1209	9951	136704	22750	-1088509	0	17725	9325	0.	1.895607	-88.417534	146.150208	-99.254799	1000.	600.	1400.	-1.66323	2757.851562	0.104393	2.	1	3	9	214	200475500	44	307	-162	26	109	650968	701204	-37282098	404517625	411674028	-31606982	485055882	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.061121,0.362536	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.151703	1	5	0	30	200475500	2382	-24	196	650968	1728	447815490	43825153	3	0.091299	2.949869	-0.168259
478.491	07:40:57.491	40.451757104	-3.728208970	-5094	-43	-4129	61312	34876	-1056811	0	17743	9198	0.	1.895607	-88.417534	146.150208	-99.254799	1000.	600.	1400.	-1.66323	2757.851562	0.104393	2.	1	3	9	214	200476000	41	308	-156	23	115	651013	701249	-37282080	404517535	411673955	-31606972	485055951	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.029329,0.33734	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.152507	1	5	0	30	200475750	2382	-14	198	650986	1706	447815440	43825160	3	0.102465	2.981571	-0.149461
478.741	07:40:57.741	40.451748103	-3.728207693	-2973	5941	-4925	147840	-16291	-1075846	0	17749	9078	0.	1.928988	-29.194355	99.416824	-73.694572	1000.	600.	1400.	0.556155	2796.101807	0.071012	2.	1	3	9	214	200476250	45	308	-163	-4	116	651031	701267	-37282076	404517490	411673917	-31606971	485055985	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.000571,0.312817	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.15323	1	5	0	30	200476250	2382	-17	199	651031	1753	447815340	43825170	3	0.0933	3.057623	-0.151554
478.991	07:40:57.991	40.451748103	-3.728207693	-2705	887	-220	170112	-55872	-1025729	0	17750	8943	0.	1.928988	-29.194355	99.416824	-73.694572	1000.	600.	1400.	0.556155	2796.101807	0.071012	2.	1	3	9	214	200476250	45	308	-163	-4	116	651031	701267	-37282076	404517490	411673917	-31606971	485055985	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.000571,0.312817	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.15323	1	5	0	30	200476250	2382	-17	199	651031	1753	447815340	43825170	3	0.104927	3.142226	-0.152614
479.241	07:40:58.241	40.451738910	-3.728208302	-7223	-3922	2537	138880	-127521	-1024570	0	17738	8809	0.	1.956992	-54.728985	60.210823	-56.568142	1000.	600.	1400.	0.513207	2748.655762	0.043008	2.	1	3	9	214	200476750	50	312	-155	-36	127	651108	701344	-37282083	404517398	411673845	-31606981	485056057	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.02407,0.334732	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.153911	1	5	0	30	200476750	2382	-2	203	651108	1837	447815238	43825164	3	0.100875	3.227677	-0.129035
479.491	07:40:58.491	40.451738910	-3.728208302	-6099	755	416	167936	-223558	-983933	0	17717	8687	0.	1.956992	-54.728985	60.210823	-56.568142	1000.	600.	1400.	0.513207	2748.655762	0.043008	2.	1	3	9	214	200477000	52	313	-145	-52	98	651097	701333	-37282092	404517355	411673808	-31606991	485056086	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.02407,0.334732	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.153911	1	5	0	30	200476750	2382	-2	203	651108	1837	447815238	43825164	3	0.106353	3.311604	-0.124982
479.741	07:40:58.741	40.451730425	-3.728210805	-8746	1404	-4763	79744	-298613	-905295	0	17685	8571	0.	1.978316	-7.688999	30.358171	-47.510715	1000.	600.	1400.	-0.802081	2775.02832	0.021684	2.	1	3	9	214	200477000	52	313	-145	-52	98	651097	701333	-37282092	404517355	411673808	-31606991	485056086	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.034538,0.305844	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.154611	1	5	0	30	200477250	2382	-13	187	651105	1946	447815144	43825142	3	0.116238	3.365603	-0.122833
479.991	07:40:58.991	40.451730425	-3.728210805	-1231	2784	2518	23424	-401149	-909111	0	17650	8463	0.	1.978316	-7.688999	30.358171	-47.510715	1000.	600.	1400.	-0.802081	2775.02832	0.021684	2.	1	3	9	214	200477500	49	315	-139	-74	102	651073	701309	-37282123	404517277	411673740	-31607020	485056139	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.045464,0.328705	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.155219	1	5	0	30	200477250	2382	-13	187	651105	1946	447815144	43825142	3	0.104008	3.394276	-0.128641
480.241	07:40:59.241	40.451722838	-3.728214025	-4769	4117	-3299	94336	-484955	-820574	0	17610	8354	0.	1.960877	23.174286	54.771614	-38.94001	1000.	600.	1400.	-2.772145	2838.77124	0.039123	2.	1	3	9	214	200477750	46	315	-144	-83	96	651050	701286	-37282140	404517238	411673706	-31607037	485056164	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.045464,0.328705	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.155219	1	5	0	30	200477750	2382	-16	191	651050	2012	447815060	43825114	3	0.101336	3.396482	-0.140187
480.491	07:40:59.491	40.451722838	-3.728214025	-7013	6317	-761	-63872	-573296	-849935	0	17572	8243	0.	1.960877	23.174286	54.771614	-38.94001	1000.	600.	1400.	-2.772145	2838.77124	0.039123	2.	1	3	9	214	200477750	46	315	-144	-83	96	651050	701286	-37282140	404517238	411673706	-31607037	485056164	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.040712,0.312958	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.155877	1	5	0	30	200477750	2382	-16	191	651050	2012	447815060	43825114	3	0.104674	3.392063	-0.140414
480.741	07:40:59.741	40.451714802	-3.728216886	-12006	6727	-6388	-133632	-549142	-909768	0	17543	8125	0.	1.923751	30.684471	106.748772	-22.297411	1000.	600.	1400.	-4.741931	2914.678223	0.076249	2.	1	3	9	214	200478250	39	317	-149	-80	125	650996	701232	-37282169	404517157	411673634	-31607064	485056217	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.036417,0.292104	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.156522	1	5	0	30	200478250	2382	2	210	650996	2004	447814971	43825089	3	0.096425	3.385443	-0.15849
480.991	07:40:59.991	40.451714802	-3.728216886	-10321	7434	-4787	-111872	-501537	-906863	0	17519	8006	0.	1.923751	30.684471	106.748772	-22.297411	1000.	600.	1400.	-4.741931	2914.678223	0.076249	2.	1	3	9	214	200478250	39	317	-149	-80	125	650996	701232	-37282169	404517157	411673634	-31607064	485056217	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.036417,0.292104	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.156522	1	5	0	30	200478250	2382	2	210	650996	2004	447814971	43825089	3	0.088746	3.377846	-0.163196
481.241	07:41:0.241	40.451706139	-3.728219033	-14428	-3200	7462	26752	-543313	-915617	0	17491	7890	0.	1.925114	-8.642673	104.840683	1.418469	1000.	600.	1400.	-3.441941	2897.167236	0.074886	2.	1	3	9	214	200478500	38	318	-141	-67	114	650987	701223	-37282180	404517115	411673598	-31607075	485056246	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.057058,0.318394	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.157175	1	5	0	30	200478750	2382	-4	204	650998	1969	447814875	43825070	3	0.101205	3.394646	-0.140886
481.491	07:41:0.491	40.451706139	-3.728219033	-20631	-1932	-3918	-137600	-499641	-982136	0	17467	7772	0.	1.925114	-8.642673	104.840683	1.418469	1000.	600.	1400.	-3.441941	2897.167236	0.074886	2.	1	3	9	214	200479000	37	319	-159	-72	120	651015	701251	-37282205	404517025	411673524	-31607101	485056311	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.057058,0.318394	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.157175	1	5	0	30	200478750	2382	-4	204	650998	1969	447814875	43825070	3	0.098401	3.402432	-0.148932
481.741	07:41:0.741	40.451696659	-3.728222351	2597	-2668	-1964	157312	-379712	-1055051	0	17432	7616	0.	1.94318	-48.875809	79.547882	21.754648	1000.	600.	1400.	-1.902076	2852.085693	0.05682	2.	1	3	9	214	200479250	57	321	-160	-61	129	651086	701322	-37282223	404516976	411673487	-31607119	485056351	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.063841,0.29441	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.157878	1	5	0	30	200479250	2382	-3	214	651086	1960	447814770	43825041	3	0.113185	3.414208	-0.135516
481.991	07:41:0.991	40.451696659	-3.728222351	-8382	-614	5189	155136	-413120	-984349	0	17404	7492	0.	1.94318	-48.875809	79.547882	21.754648	1000.	600.	1400.	-1.902076	2852.085693	0.05682	2.	1	3	9	214	200479250	57	321	-160	-61	129	651086	701322	-37282223	404516976	411673487	-31607119	485056351	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.07921,0.316303	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.158554	1	5	0	30	200479250	2382	-3	214	651086	1960	447814770	43825041	3	0.107885	3.44164	-0.138135
482.241	07:41:1.241	40.451687363	-3.728224963	-3974	-7147	6412	148992	-409249	-1102661	0	17374	7347	0.	1.997765	-68.664551	3.128743	31.159346	1000.	600.	1400.	-0.947005	2765.610107	0.002235	2.	1	3	9	214	200479750	49	323	-169	-78	137	651134	701370	-37282249	404516883	411673412	-31607146	485056420	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.07921,0.316303	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.158554	1	5	0	30	200479750	2382	-2	231	651134	1964	447814667	43825018	3	0.1015	3.456502	-0.118618
482.491	07:41:1.491	40.451687363	-3.728224963	-8942	3877	4104	130048	-491083	-1048518	0	17340	7225	0.	2.06989	-139.927872	-97.846367	22.196751	1000.	600.	1400.	-1.490805	2584.841797	-0.06989	2.	1	3	9	214	200480000	48	324	-165	-91	124	650965	701201	-37282264	404516838	411673362	-31607160	485056439	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.087051,0.292712	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.159331	1	5	0	30	200479750	2382	-2	231	651134	1964	447814667	43825018	3	0.102956	3.488048	-0.134929
482.741	07:41:1.741	40.451677786	-3.728229341	-13073	-5362	10388	30720	-557188	-1005330	0	17280	7075	0.	2.06989	-139.927872	-97.846367	22.196751	1000.	600.	1400.	-1.490805	2584.841797	-0.06989	2.	1	3	9	214	200480000	48	324	-165	-91	124	650965	701201	-37282264	404516838	411673362	-31607160	485056439	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.101553,0.314993	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.159978	1	5	0	30	200480250	2382	-1	224	651049	2037	447814561	43824980	3	0.083442	3.540616	-0.119748
482.991	07:41:1.991	40.451672990	-3.728232709	-8564	-1595	-1787	112128	-628756	-954958	0	17209	6939	0.	2.12081	-102.114677	-169.133713	-7.687108	1000.	600.	1400.	-3.268218	2521.789307	-0.12081	2.	1	3	9	214	200480500	50	323	-146	-105	121	651137	701373	-37282327	404516739	411673290	-31607218	485056519	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.101553,0.314993	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.159978	1	5	0	30	200480500	2382	2	217	651137	2051	447814508	43824951	3	0.082565	3.558816	-0.130112
483.241	07:41:2.241	40.451668377	-3.728235726	-7985	760	2935	70272	-584728	-911603	0	17139	6811	0.	2.12081	-102.114677	-169.133713	-7.687108	1000.	600.	1400.	-3.268218	2521.789307	-0.12081	2.	1	3	9	214	200480750	49	322	-137	-105	116	651224	701460	-37282357	404516693	411673257	-31607247	485056557	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.082368,0.293048	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.160796	1	5	0	30	200480750	2382	4	208	651224	2063	447814457	43824925	3	0.091247	3.571525	-0.142274
483.491	07:41:2.491	40.451668377	-3.728235726	-20267	5585	8106	-100736	-645306	-927193	0	17085	6702	0.	2.12081	-102.114677	-169.133713	-7.687108	1000.	600.	1400.	-3.268218	2521.789307	-0.12081	2.	1	3	9	214	200480750	49	322	-137	-105	116	651224	701460	-37282357	404516693	411673257	-31607247	485056557	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.082368,0.293048	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.160796	1	5	0	30	200480750	2382	4	208	651224	2063	447814457	43824925	3	0.08331	3.560572	-0.139912
483.741	07:41:2.741	40.451660147	-3.728240708	-16165	-4137	6981	-39424	-748227	-766994	0	17027	6582	0.	2.142313	-66.828728	-199.237869	-48.724159	1000.	600.	1400.	-3.726781	2486.063232	-0.142313	2.	1	3	9	214	200481000	50	321	-138	-99	111	651197	701433	-37282382	404516653	411673221	-31607269	485056583	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.062983,0.274129	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.161542	1	5	0	30	200481250	2382	-2	208	651194	2068	447814366	43824882	3	0.092769	3.570745	-0.135769
483.991	07:41:2.991	40.451655985	-3.728243493	-5152	-1136	-3702	-77824	-707432	-959153	0	16971	6459	0.	2.152592	-120.282173	-213.628387	-93.34935	1000.	600.	1400.	-4.350719	2373.655762	-0.152592	2.	1	3	9	214	200481500	50	322	-148	-108	116	651179	701415	-37282435	404516569	411673149	-31607318	485056639	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.067571,0.305588	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.162269	1	5	0	30	200481500	2382	-3	216	651179	2072	447814320	43824858	3	0.08881	3.539451	-0.128054
484.241	07:41:3.241	40.451651283	-3.728246273	-2500	3189	-4566	-30976	-646025	-1003655	0	16909	6321	0.	2.152592	-120.282173	-213.628387	-93.34935	1000.	600.	1400.	-4.350719	2373.655762	-0.152592	2.	1	3	9	214	200481500	50	322	-148	-108	116	651179	701415	-37282435	404516569	411673149	-31607318	485056639	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.067571,0.305588	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.162269	1	5	0	30	200481750	2382	-3	220	651242	2056	447814268	43824834	3	0.093941	3.545055	-0.128458
484.491	07:41:3.491	40.451646674	-3.728248582	-963	1892	1815	-24832	-624298	-973090	0	16857	6193	0.	2.179063	15.068054	-250.687988	-145.39682	1000.	600.	1400.	-3.745377	2420.057617	-0.179063	2.	1	3	9	214	200481750	45	322	-155	-98	122	651242	701478	-37282462	404516522	411673113	-31607344	485056676	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.056506,0.29359	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.163049	1	5	0	30	200482000	2382	-5	205	651293	2046	447814217	43824814	3	0.092603	3.551743	-0.123268
484.741	07:41:3.741	40.451642333	-3.728251247	-10445	5834	4393	-116352	-567498	-930687	0	16803	6069	0.	2.179063	15.068054	-250.687988	-145.39682	1000.	600.	1400.	-3.745377	2420.057617	-0.179063	2.	1	3	9	214	200482250	63	323	-138	-96	121	651401	701637	-37282512	404516433	411673049	-31607391	485056749	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.068194,0.325473	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.16378	1	5	0	30	200482250	2382	7	207	651401	2049	447814169	43824791	3	0.084194	3.560483	-0.133733
484.991	07:41:3.991	40.451642333	-3.728251247	-10005	3799	-7783	-100736	-610168	-916978	0	16753	5960	0.	2.179063	15.068054	-250.687988	-145.39682	1000.	600.	1400.	-3.745377	2420.057617	-0.179063	2.	1	3	9	214	200482250	63	323	-138	-96	121	651401	701637	-37282512	404516433	411673049	-31607391	485056749	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.068194,0.325473	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.16378	1	5	0	30	200482250	2382	7	207	651401	2049	447814169	43824791	3	0.076928	3.562966	-0.132662
485.241	07:41:4.241	40.451634106	-3.728255758	-7209	3263	9322	-72320	-620058	-936538	0	16705	5833	0.	2.15744	90.98053	-220.41626	-196.585541	1000.	600.	1400.	-3.286165	2474.92334	-0.15744	2.	1	3	9	214	200482500	54	322	-133	-84	131	651422	701658	-37282534	404516394	411673017	-31607411	485056778	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.059919,0.310134	0.,0.2,0.2,0.5,0.5,0.029,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.164555	1	5	0	30	200482750	2382	8	217	651480	2038	447814078	43824752	3	0.073031	3.52967	-0.136976
485.491	07:41:4.491	40.451629587	-3.728258185	-15978	-2576	-132	1664	-675766	-1007937	0	16648	5711	0.	2.156944	-68.449974	-219.721313	-241.230988	1000.	600.	1400.	-3.423309	2271.539307	-0.156944	2.	1	3	9	214	200483000	53	320	-141	-102	146	651535	701771	-37282582	404516305	411672949	-31607456	485056848	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.04951,0.284991	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.165359	1	5	0	30	200483000	2382	24	225	651535	2039	447814028	43824731	3	0.068283	3.539962	-0.129089
